elastic-san-same-zone,1,task,user,system,elapsed,parallelism
netapp-premium,1,"Write CSV, 100MB",0.566,0.054,0.483999999999995,NA
netapp-premium,1,"Write CSV, 1GB",5.328,0.485,9.32000000000001,NA
netapp-premium,1,"Read CSV, 10KB",0.00200000000000067,0,0.00799999999999557,NA
netapp-premium,1,"Read CSV, 1MB",0.00100000000000122,0.002,0.012999999999991,NA
netapp-premium,1,"Read CSV, 100MB",0.216000000000001,0.0469999999999999,0.554000000000002,NA
netapp-premium,1,"Read CSV, 1GB",2.173,0.476,8.31,NA
netapp-premium,1,"DD write, 1GB",0.00200000000000067,0.004,15.848,2
netapp-premium,1,"DD write, 1GB",0.00900000000000034,1.282,31.799,4
netapp-premium,1,"DD write, 1GB",0.0189999999999984,4.005,63.686,8
netapp-premium,1,"DD write, 1GB",0.0820000000000025,9.23,127.496,16
netapp-premium,1,"DD read, 1GB",0.00400000000000134,0.424000000000006,15.519,2
netapp-premium,1,"DD read, 1GB",0.0140000000000011,1.37,31.911,4
netapp-premium,1,"DD read, 1GB",0.0559999999999974,3.609,63.878,8
netapp-premium,1,"DD read, 1GB",0.0620000000000012,7.779,127.889,16
netapp-premium,1,"Write CSV, 100MB over 10 files",0.964,0.0999999999999996,0.694000000000074,NA
netapp-premium,1,"Read CSV, 100MB over 10 files",0.319000000000001,0.04,0.900999999999954,NA
netapp-premium,1,"Write CSV, 100MB over 100 files",0.66,0.0590000000000002,1.29000000000008,NA
netapp-premium,1,"Read CSV, 100MB over 100 files",0.235999999999999,0.0389999999999997,1.06700000000001,NA
netapp-premium,1,"Write CSV, 100MB over 1000 files",0.728,0.0989999999999998,2.76599999999996,NA
netapp-premium,1,"Read CSV, 100MB over 1000 files",0.547000000000001,0.157,4.399,NA
netapp-premium,1,"Write CSV, 100MB over 10000 files",2.08,0.456,19.373,NA
netapp-premium,1,"Read CSV, 100MB over 10000 files",3.692,1.036,30.1559999999999,NA
netapp-premium,1,"DD write, 10MB over 1000 files",0.00199999999999889,0.00499999999999989,3.61699999999996,2
netapp-premium,1,"DD write, 10MB over 1000 files",2.688,3.499,4.06699999999989,4
netapp-premium,1,"DD write, 10MB over 1000 files",5.64399999999999,7.691,5.58799999999997,8
netapp-premium,1,"DD write, 10MB over 1000 files",13.965,19.615,12.139,16
netapp-premium,1,"DD read, 10MB over 1000 files",0.906999999999996,1.02,3.38900000000001,2
netapp-premium,1,"DD read, 10MB over 1000 files",1.861,2.27399999999999,3.71400000000006,4
netapp-premium,1,"DD read, 10MB over 1000 files",6.60999999999999,9.53400000000001,4.70399999999995,8
netapp-premium,1,"DD read, 10MB over 1000 files",13.95,20.452,7.53300000000002,16
netapp-premium,1,"FST random reads, 100MB over 10*10MB reads",2.018,0.0519999999999996,0.472999999999956,NA
netapp-premium,1,"FST random reads, 100MB over 100*1MB reads",6.693,0.0279999999999996,0.995999999999981,NA
netapp-premium,1,"FST random reads, 100MB over 1000*100KB reads",2.212,0.105,1.91499999999996,NA
netapp-premium,1,"FST random reads, 100MB over 10000*10KB reads",0.542000000000002,0.43,12.104,NA
netapp-premium,1,Read 14 days of CRAN logs with fread,59.935,2.392,32.399,NA
netapp-premium,1,Sample 5000 rows from each of 14 CRAN logs with vroom,23.829,4.947,16.3349999999999,NA
netapp-premium,2,task,user,system,elapsed,parallelism
netapp-premium,2,Install MASS,6.841,3.282,10.669,NA
netapp-premium,2,Install lattice,8.521,3.194,11.469,NA
netapp-premium,2,Install BH,9.38,5.387,60.513,NA
netapp-premium,2,"Write CSV, 10KB",0.00099999999999989,0,0.00600000000000023,NA
netapp-premium,2,"Write CSV, 1MB",0.00600000000000023,0.00100000000000011,0.0120000000000005,NA
netapp-premium,2,"Write CSV, 100MB",0.569,0.0569999999999999,0.483000000000004,NA
netapp-premium,2,"Write CSV, 1GB",5.312,0.496,9.31700000000001,NA
netapp-premium,2,"Read CSV, 10KB",0.00199999999999889,0,0.00799999999999557,NA
netapp-premium,2,"Read CSV, 1MB",0.00200000000000067,0.00099999999999989,0.0280000000000058,NA
netapp-premium,2,"Read CSV, 100MB",0.217000000000001,0.044,0.683999999999997,NA
netapp-premium,2,"Read CSV, 1GB",2.448,0.339,8.176,NA
netapp-premium,2,"DD write, 1GB",0.00300000000000011,0.643999999999999,15.841,2
netapp-premium,2,"DD write, 1GB",0.00199999999999889,0.00699999999999967,31.796,4
netapp-premium,2,"DD write, 1GB",0.0229999999999997,4.285,63.69,8
netapp-premium,2,"DD write, 1GB",0.0660000000000007,9.947,127.49,16
netapp-premium,2,"DD read, 1GB",0.00300000000000189,0.424999999999997,15.51,2
netapp-premium,2,"DD read, 1GB",0.0130000000000017,1.429,31.911,4
netapp-premium,2,"DD read, 1GB",0.036999999999999,3.667,63.906,8
netapp-premium,2,"DD read, 1GB",0.072000000000001,7.918,127.891,16
netapp-premium,2,"Write CSV, 100MB over 10 files",0.923999999999999,0.0939999999999999,0.711000000000013,NA
netapp-premium,2,"Read CSV, 100MB over 10 files",0.44,0.036,0.899000000000001,NA
netapp-premium,2,"Write CSV, 100MB over 100 files",0.657,0.0590000000000002,1.08400000000006,NA
netapp-premium,2,"Read CSV, 100MB over 100 files",0.234000000000002,0.0369999999999999,1.05199999999991,NA
netapp-premium,2,"Write CSV, 100MB over 1000 files",0.728999999999999,0.0980000000000003,2.71500000000003,NA
netapp-premium,2,"Read CSV, 100MB over 1000 files",0.582000000000003,0.142,4.38299999999992,NA
netapp-premium,2,"Write CSV, 100MB over 10000 files",2.056,0.477,18.542,NA
netapp-premium,2,"Read CSV, 100MB over 10000 files",3.669,1.117,30.1750000000001,NA
netapp-premium,2,"DD write, 10MB over 1000 files",0.00100000000000122,0.00499999999999989,3.68899999999996,2
netapp-premium,2,"DD write, 10MB over 1000 files",1.791,2.349,4.12099999999998,4
netapp-premium,2,"DD write, 10MB over 1000 files",6.644,8.91300000000001,5.76900000000001,8
netapp-premium,2,"DD write, 10MB over 1000 files",14.119,19.88,12.328,16
netapp-premium,2,"DD read, 10MB over 1000 files",0,0.00500000000000078,3.41699999999992,2
netapp-premium,2,"DD read, 10MB over 1000 files",1.854,2.25699999999999,3.721,4
netapp-premium,2,"DD read, 10MB over 1000 files",6.54199999999999,9.561,4.72500000000002,8
netapp-premium,2,"DD read, 10MB over 1000 files",13.894,20.472,7.53100000000006,16
netapp-premium,2,"FST random reads, 100MB over 10*10MB reads",1.852,0.0699999999999994,0.444000000000074,NA
netapp-premium,2,"FST random reads, 100MB over 100*1MB reads",6.775,0.0649999999999995,1.01700000000005,NA
netapp-premium,2,"FST random reads, 100MB over 1000*100KB reads",2.164,0.111,1.88599999999997,NA
netapp-premium,2,"FST random reads, 100MB over 10000*10KB reads",0.546999999999997,0.446999999999999,10.5799999999999,NA
netapp-premium,2,Read 14 days of CRAN logs with fread,59.867,2.458,32.614,NA
netapp-premium,2,Sample 5000 rows from each of 14 CRAN logs with vroom,23.726,4.91299999999999,16.239,NA
netapp-premium,3,task,user,system,elapsed,parallelism
netapp-premium,3,Install MASS,6.807,3.246,10.127,NA
netapp-premium,3,Install lattice,8.438,3.198,10.259,NA
netapp-premium,3,Install BH,9.548,5.37,61.548,NA
netapp-premium,3,"Write CSV, 10KB",0.00099999999999989,0,0.007000000000005,NA
netapp-premium,3,"Write CSV, 1MB",0.00499999999999989,0,0.0120000000000005,NA
netapp-premium,3,"Write CSV, 100MB",0.566,0.052,0.480000000000004,NA
netapp-premium,3,"Write CSV, 1GB",5.306,0.497,9.318,NA
netapp-premium,3,"Read CSV, 10KB",0.00200000000000067,0,0.00800000000000978,NA
netapp-premium,3,"Read CSV, 1MB",0.00300000000000011,0.00100000000000011,0.0150000000000006,NA
netapp-premium,3,"Read CSV, 100MB",0.209999999999999,0.0339999999999998,0.522000000000006,NA
netapp-premium,3,"Read CSV, 1GB",2.266,0.383,8.32299999999999,NA
netapp-premium,3,"DD write, 1GB",0.00100000000000122,0.646999999999999,15.837,2
netapp-premium,3,"DD write, 1GB",0.00199999999999889,0.653,31.803,4
netapp-premium,3,"DD write, 1GB",0.0169999999999995,4.047,63.667,8
netapp-premium,3,"DD write, 1GB",0.0700000000000021,9.959,127.5,16
netapp-premium,3,"DD read, 1GB",0.00499999999999901,0.432999999999995,15.51,2
netapp-premium,3,"DD read, 1GB",0.0210000000000026,1.465,31.912,4
netapp-premium,3,"DD read, 1GB",0.0330000000000013,3.114,63.898,8
netapp-premium,3,"DD read, 1GB",0.0730000000000022,7.84,127.88,16
netapp-premium,3,"Write CSV, 100MB over 10 files",0.904,0.109,0.703000000000088,NA
netapp-premium,3,"Read CSV, 100MB over 10 files",0.281000000000001,0.0409999999999999,0.855000000000018,NA
netapp-premium,3,"Write CSV, 100MB over 100 files",0.664,0.0579999999999998,1.08699999999999,NA
netapp-premium,3,"Read CSV, 100MB over 100 files",0.241000000000001,0.0349999999999997,1.02099999999996,NA
netapp-premium,3,"Write CSV, 100MB over 1000 files",0.75,0.077,2.70899999999995,NA
netapp-premium,3,"Read CSV, 100MB over 1000 files",0.555,0.166,4.53999999999996,NA
netapp-premium,3,"Write CSV, 100MB over 10000 files",2.103,0.482,19.5079999999999,NA
netapp-premium,3,"Read CSV, 100MB over 10000 files",3.612,1.091,29.54,NA
netapp-premium,3,"DD write, 10MB over 1000 files",0.00300000000000011,0.00499999999999989,3.65999999999997,2
netapp-premium,3,"DD write, 10MB over 1000 files",1.806,2.34,4.0379999999999,4
netapp-premium,3,"DD write, 10MB over 1000 files",6.658,8.893,5.58199999999999,8
netapp-premium,3,"DD write, 10MB over 1000 files",14.226,19.674,12.0830000000001,16
netapp-premium,3,"DD read, 10MB over 1000 files",0.000999999999997669,0.00499999999999989,3.76900000000001,2
netapp-premium,3,"DD read, 10MB over 1000 files",0.000999999999997669,0.00999999999999979,3.74599999999998,4
netapp-premium,3,"DD read, 10MB over 1000 files",6.66399999999999,9.678,4.68500000000006,8
netapp-premium,3,"DD read, 10MB over 1000 files",14.993,21.841,7.96699999999998,16
netapp-premium,3,"FST random reads, 100MB over 10*10MB reads",2.167,0.0600000000000005,0.452999999999975,NA
netapp-premium,3,"FST random reads, 100MB over 100*1MB reads",6.871,0.069,1.02800000000002,NA
netapp-premium,3,"FST random reads, 100MB over 1000*100KB reads",2.221,0.0970000000000004,1.90600000000006,NA
netapp-premium,3,"FST random reads, 100MB over 10000*10KB reads",0.555999999999997,0.398,11.1460000000001,NA
netapp-premium,3,Read 14 days of CRAN logs with fread,59.95,2.447,32.74,NA
netapp-premium,3,Sample 5000 rows from each of 14 CRAN logs with vroom,23.648,4.59599999999999,15.837,NA
netapp-standard,1,task,user,system,elapsed,parallelism
netapp-standard,1,Install MASS,6.993,3.308,9.573,NA
netapp-standard,1,Install lattice,8.727,3.208,10.168,NA
netapp-standard,1,Install BH,9.532,5.301,49.127,NA
netapp-standard,1,"Write CSV, 10KB",0.00099999999999989,0,0.00600000000000023,NA
netapp-standard,1,"Write CSV, 1MB",0.00599999999999978,0,0.0100000000000051,NA
netapp-standard,1,"Write CSV, 100MB",0.564,0.0580000000000001,2.94,NA
netapp-standard,1,"Write CSV, 1GB",5.296,0.468,34.475,NA
netapp-standard,1,"Read CSV, 10KB",0.00199999999999889,0.00099999999999989,0.00600000000000023,NA
netapp-standard,1,"Read CSV, 1MB",0.00199999999999889,0.00099999999999989,0.0100000000000051,NA
netapp-standard,1,"Read CSV, 100MB",0.277999999999999,0.0490000000000002,3.00200000000001,NA
netapp-standard,1,"Read CSV, 1GB",3.18,0.46,33.464,NA
netapp-standard,1,"DD write, 1GB",0.00600000000000023,0.00300000000000011,63.825,2
netapp-standard,1,"DD write, 1GB",0.00499999999999901,1.32,127.776,4
netapp-standard,1,"DD write, 1GB",0.0250000000000039,4.284,255.683,8
netapp-standard,1,"DD write, 1GB",0.0830000000000002,7.262,511.472,16
netapp-standard,1,"DD read, 1GB",0.0109999999999975,0.503,63.5070000000001,2
netapp-standard,1,"DD read, 1GB",0.020999999999999,1.553,127.893,4
netapp-standard,1,"DD read, 1GB",0.0420000000000016,3.616,255.873,8
netapp-standard,1,"DD read, 1GB",0.0850000000000009,6.861,511.876,16
netapp-standard,1,"Write CSV, 100MB over 10 files",0.916,0.118,3.14800000000014,NA
netapp-standard,1,"Read CSV, 100MB over 10 files",0.353000000000002,0.0440000000000005,3.20600000000013,NA
netapp-standard,1,"Write CSV, 100MB over 100 files",0.687000000000001,0.0729999999999995,3.18299999999999,NA
netapp-standard,1,"Read CSV, 100MB over 100 files",0.269,0.0440000000000005,3.1899999999996,NA
netapp-standard,1,"Write CSV, 100MB over 1000 files",0.734999999999999,0.0989999999999998,3.12699999999995,NA
netapp-standard,1,"Read CSV, 100MB over 1000 files",0.530999999999999,0.14,3.29399999999987,NA
netapp-standard,1,"Write CSV, 100MB over 10000 files",1.928,0.44,14.4549999999999,NA
netapp-standard,1,"Read CSV, 100MB over 10000 files",3.691,1.045,23.6309999999999,NA
netapp-standard,1,"DD write, 10MB over 1000 files",0,0.00599999999999934,3.28400000000011,2
netapp-standard,1,"DD write, 10MB over 1000 files",2.831,3.525,3.69100000000026,4
netapp-standard,1,"DD write, 10MB over 1000 files",6.535,9.30100000000001,5.69200000000001,8
netapp-standard,1,"DD write, 10MB over 1000 files",14.483,20.314,11.3230000000003,16
netapp-standard,1,"DD read, 10MB over 1000 files",0,0.00500000000000078,3.02999999999975,2
netapp-standard,1,"DD read, 10MB over 1000 files",2.607,3.667,3.41899999999987,4
netapp-standard,1,"DD read, 10MB over 1000 files",6.83599999999999,9.752,4.32300000000032,8
netapp-standard,1,"DD read, 10MB over 1000 files",15.407,22.166,7.08800000000019,16
netapp-standard,1,"FST random reads, 100MB over 10*10MB reads",2.502,0.102,2.4340000000002,NA
netapp-standard,1,"FST random reads, 100MB over 100*1MB reads",10.23,0.151999999999999,2.29399999999987,NA
netapp-standard,1,"FST random reads, 100MB over 1000*100KB reads",2.377,0.159000000000001,3.07300000000032,NA
netapp-standard,1,"FST random reads, 100MB over 10000*10KB reads",0.491,0.435,8.36799999999994,NA
netapp-standard,1,Read 14 days of CRAN logs with fread,60.246,2.381,32.3269999999998,NA
netapp-standard,1,Sample 5000 rows from each of 14 CRAN logs with vroom,24.126,4.39799999999998,18.1059999999998,NA
netapp-standard,2,task,user,system,elapsed,parallelism
netapp-standard,2,Install MASS,6.825,3.273,9.412,NA
netapp-standard,2,Install lattice,8.45,3.203,9.905,NA
netapp-standard,2,Install BH,9.453,5.249,48.862,NA
netapp-standard,2,"Write CSV, 10KB",0.00099999999999989,0,0.00499999999999545,NA
netapp-standard,2,"Write CSV, 1MB",0.00599999999999978,0.00100000000000011,0.0109999999999957,NA
netapp-standard,2,"Write CSV, 100MB",0.571,0.0539999999999998,2.93900000000001,NA
netapp-standard,2,"Write CSV, 1GB",5.322,0.49,34.474,NA
netapp-standard,2,"Read CSV, 10KB",0.00200000000000067,0,0.00600000000000023,NA
netapp-standard,2,"Read CSV, 1MB",0.00399999999999956,0,0.0120000000000005,NA
netapp-standard,2,"Read CSV, 100MB",0.333,0.0680000000000001,3.032,NA
netapp-standard,2,"Read CSV, 1GB",3.367,0.401,33.481,NA
netapp-standard,2,"DD write, 1GB",0.00399999999999956,0.00400000000000045,63.842,2
netapp-standard,2,"DD write, 1GB",0.0119999999999987,1.31,127.791,4
netapp-standard,2,"DD write, 1GB",0.0209999999999955,3.14,255.681,8
netapp-standard,2,"DD write, 1GB",0.192000000000002,9.058,511.465,16
netapp-standard,2,"DD read, 1GB",0.00199999999999889,0.00499999999999989,63.5160000000001,2
netapp-standard,2,"DD read, 1GB",0.016,1.514,127.903,4
netapp-standard,2,"DD read, 1GB",0.0549999999999979,3.661,255.865,8
netapp-standard,2,"DD read, 1GB",0.118999999999998,8.05499999999999,511.873,16
netapp-standard,2,"Write CSV, 100MB over 10 files",0.898,0.112,3.1579999999999,NA
netapp-standard,2,"Read CSV, 100MB over 10 files",0.473000000000001,0.0530000000000004,3.20600000000013,NA
netapp-standard,2,"Write CSV, 100MB over 100 files",0.687000000000001,0.0749999999999997,3.18499999999995,NA
netapp-standard,2,"Read CSV, 100MB over 100 files",0.275,0.036,3.20400000000018,NA
netapp-standard,2,"Write CSV, 100MB over 1000 files",0.724,0.089,3.12800000000016,NA
netapp-standard,2,"Read CSV, 100MB over 1000 files",0.535,0.147,3.27300000000014,NA
netapp-standard,2,"Write CSV, 100MB over 10000 files",1.907,0.47,14.5410000000002,NA
netapp-standard,2,"Read CSV, 100MB over 10000 files",3.579,1.072,23.5889999999999,NA
netapp-standard,2,"DD write, 10MB over 1000 files",0.00100000000000122,0.00499999999999989,3.23999999999978,2
netapp-standard,2,"DD write, 10MB over 1000 files",1.879,2.294,3.67300000000023,4
netapp-standard,2,"DD write, 10MB over 1000 files",6.572,9.061,5.68499999999995,8
netapp-standard,2,"DD write, 10MB over 1000 files",14.313,19.944,11.1700000000001,16
netapp-standard,2,"DD read, 10MB over 1000 files",0.00100000000000122,0.00400000000000045,3.01400000000012,2
netapp-standard,2,"DD read, 10MB over 1000 files",2.601,3.63700000000001,3.375,4
netapp-standard,2,"DD read, 10MB over 1000 files",6.81799999999999,9.71100000000001,4.3090000000002,8
netapp-standard,2,"DD read, 10MB over 1000 files",15.455,22.032,7.0619999999999,16
netapp-standard,2,"FST random reads, 100MB over 10*10MB reads",1.652,0.0430000000000001,1.4989999999998,NA
netapp-standard,2,"FST random reads, 100MB over 100*1MB reads",9.628,0.0729999999999995,2.16200000000026,NA
netapp-standard,2,"FST random reads, 100MB over 1000*100KB reads",2.34699999999999,0.0869999999999997,3.13100000000031,NA
netapp-standard,2,"FST random reads, 100MB over 10000*10KB reads",0.566000000000003,0.365,8.34400000000005,NA
netapp-standard,2,Read 14 days of CRAN logs with fread,60.16,2.462,32.877,NA
netapp-standard,2,Sample 5000 rows from each of 14 CRAN logs with vroom,23.899,4.31399999999999,18.0949999999998,NA
netapp-standard,3,task,user,system,elapsed,parallelism
netapp-standard,3,Install MASS,6.828,3.264,9.386,NA
netapp-standard,3,Install lattice,8.358,3.253,9.849,NA
netapp-standard,3,Install BH,9.512,5.155,48.712,NA
netapp-standard,3,"Write CSV, 10KB",0.00099999999999989,0.00100000000000011,0.00400000000000489,NA
netapp-standard,3,"Write CSV, 1MB",0.00599999999999978,0,0.0100000000000051,NA
netapp-standard,3,"Write CSV, 100MB",0.558,0.0580000000000001,2.938,NA
netapp-standard,3,"Write CSV, 1GB",5.322,0.509,34.483,NA
netapp-standard,3,"Read CSV, 10KB",0.000999999999999446,0.00099999999999989,0.00600000000000023,NA
netapp-standard,3,"Read CSV, 1MB",0.00199999999999889,0.00099999999999989,0.0110000000000099,NA
netapp-standard,3,"Read CSV, 100MB",0.334,0.0550000000000002,3.039,NA
netapp-standard,3,"Read CSV, 1GB",3.342,0.503,33.488,NA
netapp-standard,3,"DD write, 1GB",0.000999999999999446,0.00600000000000023,63.84,2
netapp-standard,3,"DD write, 1GB",0.0129999999999999,1.911,127.771,4
netapp-standard,3,"DD write, 1GB",0.0220000000000002,4.748,255.682,8
netapp-standard,3,"DD write, 1GB",0.132000000000001,6.763,511.48,16
netapp-standard,3,"DD read, 1GB",0.00299999999999834,0.509000000000003,63.51,2
netapp-standard,3,"DD read, 1GB",0.0259999999999998,1.56,127.893,4
netapp-standard,3,"DD read, 1GB",0.0449999999999999,3.707,255.879,8
netapp-standard,3,"DD read, 1GB",0.126000000000001,8.172,511.884,16
netapp-standard,3,"Write CSV, 100MB over 10 files",0.897,0.0940000000000003,3.15700000000015,NA
netapp-standard,3,"Read CSV, 100MB over 10 files",0.513999999999999,0.0489999999999999,3.20200000000023,NA
netapp-standard,3,"Write CSV, 100MB over 100 files",0.683000000000002,0.077,3.18900000000031,NA
netapp-standard,3,"Read CSV, 100MB over 100 files",0.276,0.0459999999999998,3.20199999999977,NA
netapp-standard,3,"Write CSV, 100MB over 1000 files",0.717000000000002,0.105,3.11099999999988,NA
netapp-standard,3,"Read CSV, 100MB over 1000 files",0.525000000000002,0.144,3.32900000000018,NA
netapp-standard,3,"Write CSV, 100MB over 10000 files",1.956,0.47,14.422,NA
netapp-standard,3,"Read CSV, 100MB over 10000 files",3.634,1.063,23.614,NA
netapp-standard,3,"DD write, 10MB over 1000 files",0.00199999999999889,0.00499999999999989,3.27299999999968,2
netapp-standard,3,"DD write, 10MB over 1000 files",1.811,2.347,3.63899999999967,4
netapp-standard,3,"DD write, 10MB over 1000 files",5.654,7.725,5.75400000000036,8
netapp-standard,3,"DD write, 10MB over 1000 files",14.283,20.037,11.2179999999998,16
netapp-standard,3,"DD read, 10MB over 1000 files",0.899999999999999,1.02399999999999,3.01099999999997,2
netapp-standard,3,"DD read, 10MB over 1000 files",2.638,3.61000000000001,3.33199999999988,4
netapp-standard,3,"DD read, 10MB over 1000 files",6.894,9.65800000000001,4.36599999999999,8
netapp-standard,3,"DD read, 10MB over 1000 files",15.333,22.254,7.12300000000005,16
netapp-standard,3,"FST random reads, 100MB over 10*10MB reads",2.19,0.109,1.83400000000029,NA
netapp-standard,3,"FST random reads, 100MB over 100*1MB reads",10.583,0.085,2.33399999999983,NA
netapp-standard,3,"FST random reads, 100MB over 1000*100KB reads",2.356,0.117,3.11599999999999,NA
netapp-standard,3,"FST random reads, 100MB over 10000*10KB reads",0.576000000000001,0.404999999999999,8.48199999999997,NA
netapp-standard,3,Read 14 days of CRAN logs with fread,60.149,2.46,32.8870000000002,NA
netapp-standard,3,Sample 5000 rows from each of 14 CRAN logs with vroom,24.05,4.82800000000001,18.0970000000002,NA
netapp-ultra,1,task,user,system,elapsed,parallelism
netapp-ultra,1,Install MASS,6.734,3.274,9.135,NA
netapp-ultra,1,Install lattice,8.558,3.194,9.909,NA
netapp-ultra,1,Install BH,9.513,5.284,48.069,NA
netapp-ultra,1,"Write CSV, 10KB",0.00100000000000033,0,0.00399999999999068,NA
netapp-ultra,1,"Write CSV, 1MB",0.00600000000000023,0.00099999999999989,0.0100000000000051,NA
netapp-ultra,1,"Write CSV, 100MB",0.583,0.0580000000000001,0.227999999999994,NA
netapp-ultra,1,"Write CSV, 1GB",5.296,0.498,5.12100000000001,NA
netapp-ultra,1,"Read CSV, 10KB",0.00200000000000067,0,0.007000000000005,NA
netapp-ultra,1,"Read CSV, 1MB",0.00300000000000011,0.00100000000000011,0.0110000000000099,NA
netapp-ultra,1,"Read CSV, 100MB",0.214,0.0349999999999997,0.200999999999993,NA
netapp-ultra,1,"Read CSV, 1GB",2.269,0.39,4.059,NA
netapp-ultra,1,"DD write, 1GB",0.00100000000000122,0.642,7.845,2
netapp-ultra,1,"DD write, 1GB",0.00199999999999889,0.00499999999999989,15.791,4
netapp-ultra,1,"DD write, 1GB",0.0150000000000006,4.112,31.688,8
netapp-ultra,1,"DD write, 1GB",0.0890000000000004,9.211,63.513,16
netapp-ultra,1,"DD read, 1GB",0.00599999999999845,0.387999999999998,7.51300000000001,2
netapp-ultra,1,"DD read, 1GB",0.00900000000000034,1.383,15.916,4
netapp-ultra,1,"DD read, 1GB",0.0310000000000024,3.619,31.92,8
netapp-ultra,1,"DD read, 1GB",0.0739999999999998,7.868,63.9,16
netapp-ultra,1,"Write CSV, 100MB over 10 files",0.895999999999999,0.116,0.492000000000019,NA
netapp-ultra,1,"Read CSV, 100MB over 10 files",0.353999999999999,0.0350000000000001,0.851999999999975,NA
netapp-ultra,1,"Write CSV, 100MB over 100 files",0.665000000000001,0.0629999999999997,1.036,NA
netapp-ultra,1,"Read CSV, 100MB over 100 files",0.218999999999999,0.0429999999999997,0.752999999999986,NA
netapp-ultra,1,"Write CSV, 100MB over 1000 files",0.703000000000001,0.112,2.18600000000004,NA
netapp-ultra,1,"Read CSV, 100MB over 1000 files",0.564,0.134,3.15900000000005,NA
netapp-ultra,1,"Write CSV, 100MB over 10000 files",1.953,0.454,13.976,NA
netapp-ultra,1,"Read CSV, 100MB over 10000 files",3.635,1.059,22.609,NA
netapp-ultra,1,"DD write, 10MB over 1000 files",0,0.00600000000000023,3.233,2
netapp-ultra,1,"DD write, 10MB over 1000 files",2.77,3.536,3.63300000000004,4
netapp-ultra,1,"DD write, 10MB over 1000 files",5.649,7.941,5.75,8
netapp-ultra,1,"DD write, 10MB over 1000 files",14.211,20.844,11.323,16
netapp-ultra,1,"DD read, 10MB over 1000 files",0.000999999999997669,0.00399999999999956,3.00100000000003,2
netapp-ultra,1,"DD read, 10MB over 1000 files",1.8,2.40499999999999,3.36399999999998,4
netapp-ultra,1,"DD read, 10MB over 1000 files",6.691,9.97599999999999,4.29999999999995,8
netapp-ultra,1,"DD read, 10MB over 1000 files",15.389,22.468,7.11100000000005,16
netapp-ultra,1,"FST random reads, 100MB over 10*10MB reads",1.922,0.0519999999999996,0.329000000000008,NA
netapp-ultra,1,"FST random reads, 100MB over 100*1MB reads",6.202,0.0570000000000004,0.925999999999988,NA
netapp-ultra,1,"FST random reads, 100MB over 1000*100KB reads",1.587,0.115,1.37699999999995,NA
netapp-ultra,1,"FST random reads, 100MB over 10000*10KB reads",0.527000000000001,0.36,7.99599999999998,NA
netapp-ultra,1,Read 14 days of CRAN logs with fread,60.539,2.487,32.984,NA
netapp-ultra,1,Sample 5000 rows from each of 14 CRAN logs with vroom,23.841,4.98000000000001,16.343,NA
netapp-ultra,2,task,user,system,elapsed,parallelism
netapp-ultra,2,Install MASS,6.92,3.224,9.28,NA
netapp-ultra,2,Install lattice,8.477,3.241,9.84,NA
netapp-ultra,2,Install BH,9.725,5.164,46.996,NA
netapp-ultra,2,"Write CSV, 10KB",0.00100000000000033,0,0.0109999999999957,NA
netapp-ultra,2,"Write CSV, 1MB",0.00600000000000023,0,0.00999999999999091,NA
netapp-ultra,2,"Write CSV, 100MB",0.582,0.0490000000000002,0.227000000000004,NA
netapp-ultra,2,"Write CSV, 1GB",5.3,0.508,5.124,NA
netapp-ultra,2,"Read CSV, 10KB",0.000999999999999446,0,0.00600000000000023,NA
netapp-ultra,2,"Read CSV, 1MB",0.00300000000000011,0,0.00900000000000034,NA
netapp-ultra,2,"Read CSV, 100MB",0.186,0.056,0.158999999999992,NA
netapp-ultra,2,"Read CSV, 1GB",2.187,0.49,4.098,NA
netapp-ultra,2,"DD write, 1GB",0.00200000000000067,0.004,7.84699999999999,2
netapp-ultra,2,"DD write, 1GB",0.00700000000000145,1.285,15.795,4
netapp-ultra,2,"DD write, 1GB",0.0230000000000015,4.041,31.696,8
netapp-ultra,2,"DD write, 1GB",0.0749999999999975,9.036,63.512,16
netapp-ultra,2,"DD read, 1GB",0.00599999999999845,0.391000000000001,7.51299999999998,2
netapp-ultra,2,"DD read, 1GB",0.0109999999999992,1.371,15.924,4
netapp-ultra,2,"DD read, 1GB",0.0350000000000019,3.614,31.908,8
netapp-ultra,2,"DD read, 1GB",0.0710000000000015,7.851,63.901,16
netapp-ultra,2,"Write CSV, 100MB over 10 files",0.983000000000001,0.104,0.647000000000048,NA
netapp-ultra,2,"Read CSV, 100MB over 10 files",0.373999999999999,0.0350000000000001,0.754999999999995,NA
netapp-ultra,2,"Write CSV, 100MB over 100 files",0.649999999999999,0.0649999999999999,1.04000000000002,NA
netapp-ultra,2,"Read CSV, 100MB over 100 files",0.232000000000001,0.032,0.757999999999981,NA
netapp-ultra,2,"Write CSV, 100MB over 1000 files",0.696,0.111,2.28100000000001,NA
netapp-ultra,2,"Read CSV, 100MB over 1000 files",0.517999999999999,0.164,3.30199999999996,NA
netapp-ultra,2,"Write CSV, 100MB over 10000 files",1.914,0.46,13.66,NA
netapp-ultra,2,"Read CSV, 100MB over 10000 files",3.703,1.018,23.907,NA
netapp-ultra,2,"DD write, 10MB over 1000 files",0.00100000000000122,0.00499999999999989,3.48099999999999,2
